Báo CáoQuảng cáo Tìm Kiếm Sản Phẩm - Shopee Việt Nam,,,,,,,,,,,,,,,,,,,,,,,
Tên đăng nhập:,tovasa_store,,,,,,,,,,,,,,,,,,,,,,
Thời gian tạo báo cáo:,23/05/2022 9:04,,,,,,,,,,,,,,,,,,,,,,
Khoảng thời gian,01/05/2022 - 22/05/2022,,,,,,,,,,,,,,,,,,,,,,
Sản phẩm,Giày cao cổ bé trai bé gái bốt đẹp cho bé KIKNE JDA151,,,,,,,,,,,,,,,,,,,,,,
Trạng thái:,Đang chạy,,,,,,,,,,,,,,,,,,,,,,
Mã Người bán,"145598609	",,,,,,,,,,,,,,,,,,,,,,
Mã sản phẩm,"8780736071	",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Thứ tự,Từ khóa,Trạng thái,Loại từ khóa,Lệnh tìm kiếm,Số lượt xem,Số lượt click,Tỷ Lệ Click,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,GMV,GMV trực tiếp,Chi phí,Thứ hạng trung bình,Doanh Thu/Chi Phí,ROI trực tiếp,CIR,CIR trực tiếp
"1282	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày dép bé trai,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,19,0,0,0.00%,0.00%
"1283	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay thể thao cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
"1284	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày vans bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1285	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày thể thao cổ chun bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1286	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho bé gái 1 tuổi,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,460,0.5,0,0,0.00%,0.00%
"1287	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cổ cho bé yêu,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1288	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày cho be trai,21,1,4.76%,0,0,0.00%,0.00%,0,0,0,0,0,0,410,2.571428571,0,0,0.00%,0.00%
"1289	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy adidas cho be,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"1290	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày chó bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1291	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy bot,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1292	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho bé trai sơ sinh,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,16.5,0,0,0.00%,0.00%
"1293	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Cao Cổ Bé Gái,15,3,20.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,1371,0.066666667,0,0,0.00%,0.00%
"1294	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho hoa cúc bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1295	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho bé tập đi,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,468,2,0,0,0.00%,0.00%
"1296	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày thể thao bé trai 1 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"1297	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy mùa hè cho  bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1298	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày the thao bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1299	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày Cho Bé Gái 5 Tuổi,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1300	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giầy thể thao cho bé gái 3 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13,0,0,0.00%,0.00%
"1301	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Dép Cho Bé Trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1302	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày trẻ em bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,85,0,0,0.00%,0.00%
"1303	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày bé nam,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1304	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày trắng cho bé,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24.5,0,0,0.00%,0.00%
"1305	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cổ cho bé hàng quảng châu,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1306	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày em bé trai sơ sinh 0 12 tháng,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13,0,0,0.00%,0.00%
"1307	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày jodan cổ cao,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.625,0,0,0.00%,0.00%
"1308	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày nhựa cho bé,12,2,16.67%,0,0,0.00%,0.00%,0,0,0,0,0,0,842,15.66666667,0,0,0.00%,0.00%
"1309	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao bé trai 5 14 tuổi,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20.66666667,0,0,0.00%,0.00%
"1310	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày baby,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,22,0,0,0.00%,0.00%
"1311	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày sneaker cho bé,12,1,8.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,470,2,0,0,0.00%,0.00%
"1312	",giầy cho bé trai,thông thường,Từ khóa mở rộng,dép ô tô cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1313	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày bốt da cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1314	",giầy cho bé trai,thông thường,Từ khóa mở rộng,xăng đan bít mũi bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,37,0,0,0.00%,0.00%
"1315	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bata cho bé gái 10 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,15,0,0,0.00%,0.00%
"1316	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày Hè Cho Bé Gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
"1317	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày dép bé gái,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,31,0,0,0.00%,0.00%
"1318	",giầy cho bé trai,thông thường,Từ khóa mở rộng,dép sandal bé trai 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17,0,0,0.00%,0.00%
"1319	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,bốt trẻ em bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1320	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giay the thao cho be gai 10 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1321	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay the thao có banh xe,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1322	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho bé gái 10 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.5,0,0,0.00%,0.00%
"1323	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày size 48,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1324	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho shipper,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1325	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé trai size 30,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1326	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày kitty cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,23,0,0,0.00%,0.00%
"1327	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho em bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1328	",giầy cho bé gái,thông thường,Từ khóa chính xác,giày  cho bé gái,11,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.818181818,0,0,0.00%,0.00%
"1329	",giày cho bé gái,thông thường,Từ khóa chính xác,Giày Cho Bé Gái,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.714285714,0,0,0.00%,0.00%
"1330	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Giày bata cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"1331	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày thể thao cho bé gái 11 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1332	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày dép cho bé trai,1,1,100.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,973,10,0,0,0.00%,0.00%
"1333	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Gìày cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1334	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho bé trai,10,1,10.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,597,1.7,0,0,0.00%,0.00%
"1335	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày thể thao bé gái,1235,89,7.21%,1,0,1.12%,0.00%,66627,0,1,0,159000,0,66627,1.865587045,2,0,0.00%,0.00%
"1336	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày 9 cm,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1337	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày bé gái 2 tuổi,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,6.714285714,0,0,0.00%,0.00%
"1338	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giầy cho bé trai,126,13,10.32%,0,0,0.00%,0.00%,0,0,0,0,0,0,5274,2.277777778,0,0,0.00%,0.00%
"1339	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giấy thể thao bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"1340	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày em bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.5,0,0,0.00%,0.00%
"1341	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày jordan cho bé trai 3 tuổi,4,2,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,258,0,0,0,0.00%,0.00%
"1342	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao bé gái 3 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1343	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy tập đi cho bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"1344	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé Trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1345	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao lưới cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,22,0,0,0.00%,0.00%
"1346	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Sandan bé trai bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"1347	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Sục thể thao bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24,0,0,0.00%,0.00%
"1348	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy cho bé trai,32,2,6.25%,0,0,0.00%,0.00%,0,0,0,0,0,0,938,4.8125,0,0,0.00%,0.00%
"1349	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,dép cho bé 3 tuổi bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,23,0,0,0.00%,0.00%
"1350	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cho bé gái 5 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1351	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé gái 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,30,0,0,0.00%,0.00%
"1352	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày nhựa cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,35.33333333,0,0,0.00%,0.00%
"1353	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,bốt cổ cao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18,0,0,0.00%,0.00%
"1354	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé trai 12 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,40,0,0,0.00%,0.00%
"1355	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Sneaker Bé Gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1356	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày trẻ con,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3.333333333,0,0,0.00%,0.00%
"1357	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Cao cổ bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1358	",giầy cho bé trai,thông thường,Từ khóa mở rộng,dép bé trai 5 tuổi,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"1359	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày nữ cao cổ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25,0,0,0.00%,0.00%
"1360	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày thể thao nữ cổ cao,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1361	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày dép cho be trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,23,0,0,0.00%,0.00%
"1362	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày  thể thao bé gái,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.2,0,0,0.00%,0.00%
"1363	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày sneaker cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1364	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày thể thao vải cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1365	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giày thế thao bé gái,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5.4,0,0,0.00%,0.00%
"1366	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày siêu nhân bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,86,0,0,0.00%,0.00%
"1367	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày thể thao 8 tuổi,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.75,0,0,0.00%,0.00%
"1368	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé gái 10 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,11,0,0,0.00%,0.00%
"1369	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày pony,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1370	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay be trai 7 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,41,0,0,0.00%,0.00%
"1371	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,38,0,0,0.00%,0.00%
"1372	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày sneaker bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1373	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho ob11,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1374	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Nhựa Cho Bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,69,0,0,0.00%,0.00%
"1375	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày đèn led cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1376	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày hè cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13,0,0,0.00%,0.00%
"1377	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày trẻ em nam co hộp,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"1378	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày led bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1379	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày vải cho bé,55,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.727272727,0,0,0.00%,0.00%
"1380	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy cho bé trai 5 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1381	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giay the thao be gai 10 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4.5,0,0,0.00%,0.00%
"1382	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho bé trai 8 tuổi,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1383	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày bé gái 3 tuổi,14,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,36.71428571,0,0,0.00%,0.00%
"1384	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Bốt,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.5,0,0,0.00%,0.00%
"1385	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giay the thao bé  gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1386	",giày jordan cho bé,thông thường,Từ khóa mở rộng,Giày nike cho bé,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.75,0,0,0.00%,0.00%
"1387	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé trai dưới 1 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,51,0,0,0.00%,0.00%
"1388	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày thể thao be gái,5,1,20.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,656,2.2,0,0,0.00%,0.00%
"1389	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày c,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1390	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày búp bê bé gái 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20,0,0,0.00%,0.00%
"1391	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho áo dài,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1392	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày vải canvas cho bé,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3.5,0,0,0.00%,0.00%
"1393	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giay suc be gai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,19,0,0,0.00%,0.00%
"1394	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé tập đi,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,31,0,0,0.00%,0.00%
"1395	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày size cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1396	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày trẻ em gái,38,2,5.26%,0,0,0.00%,0.00%,0,0,0,0,0,0,857,16.15789474,0,0,0.00%,0.00%
"1397	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày like one,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
"1398	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giấy cho be trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1399	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày thể thao cho bé gái 12 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1400	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày auth,4,1,25.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,472,6,0,0,0.00%,0.00%
"1401	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Hè,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4.333333333,0,0,0.00%,0.00%
"1402	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày sandal bé trai,27,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,31.48148148,0,0,0.00%,0.00%
"1403	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày siêu nhân bé trai,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18.42857143,0,0,0.00%,0.00%
"1404	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày em bé gái sơ sinh 0 12 tháng,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,19,0,0,0.00%,0.00%
"1405	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày size 32,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1406	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày jordan cổ cao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1407	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày đi làm cho nữ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1408	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày converse cổ cao cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1409	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày tặng bố,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1410	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,bốt đen,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,16,0,0,0.00%,0.00%
"1411	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giầy thể thao bé gái 9 -12 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1412	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giầy cao cổ cho bé,3,1,33.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,757,0,0,0,0.00%,0.00%
"1413	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao su cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1414	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giay cho cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
